id,dealer,vendor,model,date,sale_type
99195,1,Audi,A4,2011-09-17,Контракт
106967,2,SUZUKI,SX4,2011-09-17,Контракт
106966,2,SUZUKI,SX4,2011-09-17,Контракт
99196,1,Audi,A3,2011-09-18,Контракт
106968,2,SUZUKI,SX4,2011-09-18,Контракт
97610,1,Audi,A7 Sportback,2011-09-18,Контракт
100790,1,Audi,Q5,2011-09-19,Расторжение
106969,2,SUZUKI,SX4,2011-09-19,Контракт
99197,1,Audi,A6,2011-09-19,Контракт
103347,2,SUZUKI,SX4,2011-09-19,Контракт
103346,2,SUZUKI,SX4,2011-09-20,Контракт
106970,2,SUZUKI,SX4,2011-09-20,Контракт
108284,2,SUZUKI,Grand Vitara,2011-09-20,Расторжение
97611,1,Audi,Q5,2011-09-20,Контракт
103340,2,SUZUKI,Grand Vitara,2011-09-20,Контракт
105542,2,SUZUKI,Grand Vitara,2011-09-20,Контракт
103262,2,SUZUKI,SX4,2011-09-21,Контракт
99198,1,Audi,A5,2011-09-21,Контракт
105543,2,SUZUKI,Grand Vitara,2011-09-21,Контракт
105544,2,SUZUKI,Grand Vitara,2011-09-21,Контракт
94297,1,Audi,A4,2011-09-21,Контракт
94499,1,Audi,A6,2011-09-21,Контракт
97612,1,Audi,Q3,2011-09-21,Контракт
103123,2,SUZUKI,Grand Vitara,2011-09-21,Контракт
94647,1,Audi,Q5,2011-09-21,Контракт
94290,1,Audi,Q7,2011-09-21,Контракт
99199,1,Audi,Q7,2011-09-22,Контракт
100900,1,Audi,A4,2011-09-22,Расторжение
94335,1,Audi,A4,2011-09-22,Контракт
105546,2,SUZUKI,Grand Vitara,2011-09-22,Контракт
105545,2,SUZUKI,Jimny,2011-09-22,Контракт
99200,1,Audi,Q5,2011-09-23,Контракт
94269,1,Audi,A3,2011-09-23,Контракт
94517,1,Audi,A6,2011-09-23,Контракт
94266,1,Audi,A3,2011-09-23,Контракт
103348,2,SUZUKI,SX4,2011-09-23,Контракт
100969,1,Audi,A3,2011-09-23,Расторжение
105547,2,SUZUKI,Grand Vitara,2011-09-23,Контракт
105548,2,SUZUKI,Jimny,2011-09-23,Контракт
105549,2,SUZUKI,Jimny,2011-09-23,Контракт
106971,2,SUZUKI,SX4,2011-09-23,Контракт
103365,2,SUZUKI,Grand Vitara,2011-09-24,Контракт
103338,2,SUZUKI,SX4,2011-09-24,Контракт
106973,2,SUZUKI,Grand Vitara,2011-09-24,Контракт
106972,2,SUZUKI,Grand Vitara,2011-09-24,Контракт
106974,2,SUZUKI,SX4,2011-09-25,Контракт
106976,2,SUZUKI,SX4,2011-09-25,Контракт
105550,2,SUZUKI,SX4,2011-09-25,Контракт
106975,2,SUZUKI,SX4,2011-09-25,Контракт
100887,1,Audi,Q5,2011-09-25,Расторжение
97613,1,Audi,Q5,2011-09-25,Контракт
99201,1,Audi,Q5,2011-09-26,Контракт
105552,2,SUZUKI,Grand Vitara,2011-09-26,Контракт
105553,2,SUZUKI,SX4,2011-09-26,Контракт
103281,2,SUZUKI,Grand Vitara,2011-09-26,Контракт
105551,2,SUZUKI,SX4,2011-09-26,Контракт
94649,1,Audi,A5,2011-09-26,Контракт
103331,2,SUZUKI,SX4,2011-09-26,Контракт
106977,2,SUZUKI,SX4,2011-09-26,Контракт
100970,1,Audi,A5,2011-09-27,Расторжение
100961,1,Audi,A8,2011-09-27,Расторжение
106978,2,SUZUKI,Grand Vitara,2011-09-27,Контракт
100968,1,Audi,A4,2011-09-27,Расторжение
94650,1,Audi,Q5,2011-09-27,Контракт
100817,1,Audi,Q5,2011-09-28,Расторжение
108152,2,SUZUKI,Grand Vitara,2011-09-28,Расторжение
94325,1,Audi,A5,2011-09-28,Контракт
100931,1,Audi,Q7,2011-09-28,Расторжение
106979,2,SUZUKI,Grand Vitara,2011-09-28,Контракт
106980,2,SUZUKI,Grand Vitara,2011-09-28,Контракт
100965,1,Audi,Q3,2011-09-28,Расторжение
97614,1,Audi,A4,2011-09-28,Контракт
97615,1,Audi,Q3,2011-09-28,Контракт
106981,2,SUZUKI,Jimny,2011-09-28,Контракт
103354,2,SUZUKI,SX4,2011-09-28,Контракт
103291,2,SUZUKI,Grand Vitara,2011-09-28,Контракт
100957,1,Audi,A6,2011-09-28,Расторжение
94502,1,Audi,A6,2011-09-28,Контракт
94651,1,Audi,A4,2011-09-29,Контракт
94652,1,Audi,A6,2011-09-29,Контракт
103446,2,SUZUKI,Grand Vitara,2011-09-29,Контракт
94490,1,Audi,A8,2011-09-29,Контракт
106982,2,SUZUKI,SX4,2011-09-29,Контракт
97616,1,Audi,A3,2011-09-29,Контракт
103345,2,SUZUKI,SX4,2011-09-29,Контракт
105554,2,SUZUKI,Grand Vitara,2011-09-29,Контракт
103321,2,SUZUKI,SX4,2011-09-29,Контракт
93968,1,Audi,A3,2011-09-30,Контракт
103352,2,SUZUKI,SX4,2011-09-30,Контракт
103299,2,SUZUKI,Grand Vitara,2011-09-30,Контракт
108289,2,SUZUKI,Grand Vitara,2011-09-30,Расторжение
108295,2,SUZUKI,SX4,2011-09-30,Расторжение
108279,2,SUZUKI,Swift,2011-09-30,Расторжение
94695,1,Audi,Q3,2011-10-01,Контракт
97617,1,Audi,S3,2011-10-01,Контракт
103330,2,SUZUKI,SX4,2011-10-01,Контракт
106983,2,SUZUKI,SX4,2011-10-01,Контракт
106984,2,SUZUKI,Grand Vitara,2011-10-01,Контракт
103356,2,SUZUKI,SX4,2011-10-01,Контракт
94654,1,Audi,A6,2011-10-01,Контракт
97618,1,Audi,A6,2011-10-01,Контракт
106985,2,SUZUKI,SX4,2011-10-01,Контракт
103288,2,SUZUKI,Grand Vitara,2011-10-01,Контракт
106986,2,SUZUKI,Jimny,2011-10-01,Контракт
103404,2,SUZUKI,SX4,2011-10-01,Контракт
103317,2,SUZUKI,Swift,2011-10-01,Контракт
103323,2,SUZUKI,SX4,2011-10-01,Контракт
103289,2,SUZUKI,Grand Vitara,2011-10-02,Контракт
103277,2,SUZUKI,Grand Vitara,2011-10-02,Контракт
99202,1,Audi,A3,2011-10-02,Контракт
103221,2,SUZUKI,Grand Vitara,2011-10-02,Контракт
103295,2,SUZUKI,Grand Vitara,2011-10-02,Контракт
103441,2,SUZUKI,Jimny,2011-10-02,Контракт
103290,2,SUZUKI,Grand Vitara,2011-10-03,Контракт
106987,2,SUZUKI,Grand Vitara,2011-10-03,Контракт
106988,2,SUZUKI,SX4,2011-10-03,Контракт
105555,2,SUZUKI,SX4,2011-10-03,Контракт
108246,2,SUZUKI,Jimny,2011-10-03,Расторжение
103168,2,SUZUKI,Swift,2011-10-04,Контракт
94073,1,Audi,A5,2011-10-04,Контракт
106989,2,SUZUKI,Grand Vitara,2011-10-04,Контракт
106990,2,SUZUKI,Grand Vitara,2011-10-04,Контракт
94471,1,Audi,Q7,2011-10-04,Контракт
103298,2,SUZUKI,Grand Vitara,2011-10-04,Контракт
99203,1,Audi,A6,2011-10-04,Контракт
103344,2,SUZUKI,SX4,2011-10-04,Контракт
103409,2,SUZUKI,SX4,2011-10-04,Контракт
103250,2,SUZUKI,Grand Vitara,2011-10-05,Контракт
97619,1,Audi,Q5,2011-10-05,Контракт
97620,1,Audi,Q7,2011-10-05,Контракт
106992,2,SUZUKI,SX4,2011-10-05,Контракт
106991,2,SUZUKI,Grand Vitara,2011-10-05,Контракт
103325,2,SUZUKI,SX4,2011-10-05,Контракт
94657,1,Audi,A4,2011-10-06,Контракт
106993,2,SUZUKI,SX4,2011-10-06,Контракт
94568,1,Audi,A7 Sportback,2011-10-06,Контракт
94762,1,Audi,Q5,2011-10-06,Контракт
103494,2,SUZUKI,Jimny,2011-10-06,Контракт
94658,1,Audi,A6,2011-10-06,Контракт
103229,2,SUZUKI,Grand Vitara,2011-10-06,Контракт
103410,2,SUZUKI,SX4,2011-10-06,Контракт
103329,2,SUZUKI,Swift,2011-10-06,Контракт
103239,2,SUZUKI,Grand Vitara,2011-10-06,Контракт
94148,1,Audi,A1,2011-10-06,Контракт
94095,1,Audi,A3,2011-10-07,Контракт
94660,1,Audi,Q3,2011-10-07,Контракт
103408,2,SUZUKI,Grand Vitara,2011-10-07,Контракт
106994,2,SUZUKI,SX4,2011-10-07,Контракт
97621,1,Audi,A6,2011-10-07,Контракт
103488,2,SUZUKI,Jimny,2011-10-07,Контракт
103260,2,SUZUKI,SX4,2011-10-07,Контракт
103243,2,SUZUKI,Grand Vitara,2011-10-07,Контракт
105556,2,SUZUKI,SX4,2011-10-07,Контракт
106995,2,SUZUKI,Grand Vitara,2011-10-08,Контракт
103355,2,SUZUKI,SX4,2011-10-08,Контракт
105557,2,SUZUKI,Grand Vitara,2011-10-08,Контракт
103279,2,SUZUKI,Grand Vitara,2011-10-08,Контракт
106996,2,SUZUKI,Jimny,2011-10-08,Контракт
97622,1,Audi,Q3,2011-10-09,Контракт
103030,2,SUZUKI,Grand Vitara,2011-10-09,Контракт
103180,2,SUZUKI,Grand Vitara,2011-10-09,Контракт
103166,2,SUZUKI,Swift,2011-10-09,Контракт
105558,2,SUZUKI,Swift,2011-10-09,Контракт
105559,2,SUZUKI,SX4,2011-10-09,Контракт
94516,1,Audi,A6,2011-10-09,Контракт
94488,1,Audi,A8,2011-10-10,Контракт
108286,2,SUZUKI,Grand Vitara,2011-10-10,Расторжение
103332,2,SUZUKI,SX4,2011-10-10,Контракт
106997,2,SUZUKI,Grand Vitara,2011-10-11,Контракт
97623,1,Audi,A7 Sportback,2011-10-11,Контракт
99204,1,Audi,A6,2011-10-11,Контракт
97624,1,Audi,A8,2011-10-11,Контракт
106999,2,SUZUKI,Grand Vitara,2011-10-12,Контракт
94661,1,Audi,A6,2011-10-12,Контракт
106998,2,SUZUKI,Grand Vitara,2011-10-12,Контракт
99205,1,Audi,Q7,2011-10-12,Контракт
97625,1,Audi,Q7,2011-10-12,Контракт
100971,1,Audi,A5,2011-10-12,Расторжение
97626,1,Audi,Q7,2011-10-12,Контракт
94294,1,Audi,A4,2011-10-12,Контракт
108296,2,SUZUKI,Grand Vitara,2011-10-12,Расторжение
99206,1,Audi,Q3,2011-10-12,Контракт
94664,1,Audi,A5,2011-10-13,Контракт
99207,1,Audi,A3,2011-10-13,Контракт
97628,1,Audi,A7 Sportback,2011-10-13,Контракт
103280,2,SUZUKI,Grand Vitara,2011-10-13,Контракт
94576,1,Audi,A3,2011-10-13,Контракт
103245,2,SUZUKI,Grand Vitara,2011-10-13,Контракт
97627,1,Audi,Q3,2011-10-13,Контракт
99209,1,Audi,A6,2011-10-14,Контракт
99208,1,Audi,A6,2011-10-14,Контракт
103286,2,SUZUKI,Grand Vitara,2011-10-14,Контракт
103349,2,SUZUKI,Swift,2011-10-14,Контракт
103334,2,SUZUKI,SX4,2011-10-14,Контракт
103511,2,SUZUKI,Kizashi,2011-10-14,Контракт
107000,2,SUZUKI,SX4,2011-10-14,Контракт
107001,2,SUZUKI,Grand Vitara,2011-10-15,Контракт
107002,2,SUZUKI,SX4,2011-10-15,Контракт
94584,1,Audi,A6,2011-10-16,Контракт
105560,2,SUZUKI,Grand Vitara,2011-10-16,Контракт
99210,1,Audi,A7 Sportback,2011-10-16,Контракт
94665,1,Audi,Q7,2011-10-16,Контракт
103174,2,SUZUKI,Grand Vitara,2011-10-17,Контракт
103333,2,SUZUKI,SX4,2011-10-17,Контракт
107003,2,SUZUKI,Splash,2011-10-17,Контракт
103357,2,SUZUKI,SX4,2011-10-17,Контракт
94470,1,Audi,A6,2011-10-18,Контракт
108305,2,SUZUKI,SX4,2011-10-18,Расторжение
108294,2,SUZUKI,Grand Vitara,2011-10-18,Расторжение
107004,2,SUZUKI,Grand Vitara,2011-10-18,Контракт
105561,2,SUZUKI,SX4,2011-10-19,Контракт
107005,2,SUZUKI,Grand Vitara,2011-10-19,Контракт
103336,2,SUZUKI,SX4,2011-10-19,Контракт
100975,1,Audi,A4,2011-10-19,Расторжение
105562,2,SUZUKI,Grand Vitara,2011-10-19,Контракт
97629,1,Audi,A4,2011-10-19,Контракт
105564,2,SUZUKI,Swift,2011-10-19,Контракт
105563,2,SUZUKI,SX4,2011-10-19,Контракт
107006,2,SUZUKI,SX4,2011-10-20,Контракт
105565,2,SUZUKI,SX4,2011-10-20,Контракт
94578,1,Audi,A6,2011-10-20,Контракт
107007,2,SUZUKI,SX4,2011-10-21,Контракт
100980,1,Audi,Q7,2011-10-21,Расторжение
103416,2,SUZUKI,SX4,2011-10-21,Контракт
103412,2,SUZUKI,Swift,2011-10-21,Контракт
103424,2,SUZUKI,SX4,2011-10-22,Контракт
94304,1,Audi,Q5,2011-10-22,Контракт
99211,1,Audi,Q7,2011-10-23,Контракт
107008,2,SUZUKI,SX4,2011-10-23,Контракт
103305,2,SUZUKI,Grand Vitara,2011-10-24,Контракт
97630,1,Audi,A4,2011-10-24,Контракт
94676,1,Audi,Q3,2011-10-25,Контракт
94579,1,Audi,A6,2011-10-25,Контракт
103426,2,SUZUKI,SX4,2011-10-25,Контракт
103417,2,SUZUKI,SX4,2011-10-26,Контракт
94626,1,Audi,Q5,2011-10-26,Контракт
100981,1,Audi,A6,2011-10-26,Расторжение
100960,1,Audi,Q5,2011-10-26,Расторжение
105568,2,SUZUKI,SX4,2011-10-26,Контракт
97631,1,Audi,Q3,2011-10-26,Контракт
105567,2,SUZUKI,Grand Vitara,2011-10-26,Контракт
105566,2,SUZUKI,Jimny,2011-10-26,Контракт
100936,1,Audi,A6,2011-10-26,Расторжение
103415,2,SUZUKI,SX4,2011-10-27,Контракт
105569,2,SUZUKI,Grand Vitara,2011-10-27,Контракт
100939,1,Audi,Q3,2011-10-27,Расторжение
108292,2,SUZUKI,SX4,2011-10-28,Расторжение
103318,2,SUZUKI,SX4,2011-10-28,Контракт
94680,1,Audi,A3,2011-10-28,Контракт
94682,1,Audi,A3,2011-10-28,Контракт
99214,1,Audi,A3,2011-10-28,Контракт
97633,1,Audi,A3,2011-10-28,Контракт
94678,1,Audi,A3,2011-10-28,Контракт
97632,1,Audi,A3,2011-10-28,Контракт
99212,1,Audi,A4,2011-10-28,Контракт
94683,1,Audi,A6,2011-10-28,Контракт
99213,1,Audi,A3,2011-10-28,Контракт
99215,1,Audi,Q5,2011-10-29,Контракт
94684,1,Audi,Q3,2011-10-29,Контракт
105570,2,SUZUKI,SX4,2011-10-29,Контракт
105571,2,SUZUKI,Grand Vitara,2011-10-29,Контракт
97634,1,Audi,A1,2011-10-30,Контракт
107009,2,SUZUKI,Swift,2011-10-30,Контракт
107010,2,SUZUKI,Grand Vitara,2011-10-30,Контракт
103414,2,SUZUKI,SX4,2011-10-30,Контракт
99216,1,Audi,A6,2011-10-30,Контракт
94687,1,Audi,Q7,2011-10-30,Контракт
108297,2,SUZUKI,Grand Vitara,2011-10-31,Расторжение
103296,2,SUZUKI,Grand Vitara,2011-10-31,Контракт
108210,2,SUZUKI,Swift,2011-10-31,Расторжение
108281,2,SUZUKI,Grand Vitara,2011-10-31,Расторжение
103413,2,SUZUKI,SX4,2011-11-01,Контракт
99217,1,Audi,Q3,2011-11-02,Контракт
97635,1,Audi,Q3,2011-11-02,Контракт
94390,1,Audi,A6,2011-11-03,Контракт
107012,2,SUZUKI,Grand Vitara,2011-11-03,Контракт
103442,2,SUZUKI,Jimny,2011-11-03,Контракт
107011,2,SUZUKI,SX4,2011-11-03,Контракт
103401,2,SUZUKI,Jimny,2011-11-03,Контракт
99218,1,Audi,A6,2011-11-03,Контракт
105572,2,SUZUKI,SX4,2011-11-03,Контракт
94484,1,Audi,A8,2011-11-03,Контракт
97636,1,Audi,Q3,2011-11-03,Контракт
107013,2,SUZUKI,Grand Vitara,2011-11-04,Контракт
97637,1,Audi,Q3,2011-11-04,Контракт
100876,1,Audi,Q3,2011-11-04,Расторжение
103435,2,SUZUKI,Grand Vitara,2011-11-04,Контракт
99219,1,Audi,Q5,2011-11-04,Контракт
97638,1,Audi,Q3,2011-11-05,Контракт
105573,2,SUZUKI,SX4,2011-11-05,Контракт
99220,1,Audi,Q3,2011-11-05,Контракт
97640,1,Audi,A6,2011-11-05,Контракт
94709,1,Audi,Q5,2011-11-05,Контракт
107014,2,SUZUKI,Grand Vitara,2011-11-05,Контракт
103462,2,SUZUKI,Grand Vitara,2011-11-05,Контракт
97639,1,Audi,Q3,2011-11-05,Контракт
103428,2,SUZUKI,SX4,2011-11-06,Контракт
105574,2,SUZUKI,Grand Vitara,2011-11-06,Контракт
99221,1,Audi,Q3,2011-11-06,Контракт
94599,1,Audi,Q3,2011-11-07,Контракт
108132,2,SUZUKI,SX4,2011-11-07,Расторжение
105575,2,SUZUKI,Jimny,2011-11-07,Контракт
107015,2,SUZUKI,SX4,2011-11-07,Контракт
107016,2,SUZUKI,Grand Vitara,2011-11-07,Контракт
103301,2,SUZUKI,Grand Vitara,2011-11-07,Контракт
103078,2,SUZUKI,Swift,2011-11-08,Контракт
94487,1,Audi,A8,2011-11-08,Контракт
103471,2,SUZUKI,SX4,2011-11-08,Контракт
97641,1,Audi,Q5,2011-11-08,Контракт
103140,2,SUZUKI,Grand Vitara,2011-11-08,Контракт
97642,1,Audi,A8,2011-11-08,Контракт
108202,2,SUZUKI,Jimny,2011-11-08,Расторжение
103276,2,SUZUKI,Grand Vitara,2011-11-08,Контракт
108302,2,SUZUKI,SX4,2011-11-08,Расторжение
99222,1,Audi,A8,2011-11-08,Контракт
97643,1,Audi,Q3,2011-11-09,Контракт
107018,2,SUZUKI,SX4,2011-11-09,Контракт
107017,2,SUZUKI,SX4,2011-11-09,Контракт
94205,1,Audi,A7 Sportback,2011-11-09,Контракт
108276,2,SUZUKI,Grand Vitara,2011-11-09,Расторжение
94710,1,Audi,Q5,2011-11-10,Контракт
94721,1,Audi,Q5,2011-11-10,Контракт
100993,1,Audi,Q3,2011-11-10,Расторжение
100994,1,Audi,A8,2011-11-10,Расторжение
94747,1,Audi,Q5,2011-11-10,Контракт
100997,1,Audi,A8,2011-11-10,Расторжение
99223,1,Audi,A8,2011-11-10,Контракт
99224,1,Audi,A8,2011-11-10,Контракт
103848,2,SUZUKI,Jimny,2011-11-10,Контракт
94483,1,Audi,A8,2011-11-10,Контракт
97645,1,Audi,A8,2011-11-10,Контракт
94486,1,Audi,A8,2011-11-10,Контракт
97644,1,Audi,A8,2011-11-10,Контракт
99225,1,Audi,A4,2011-11-11,Контракт
103472,2,SUZUKI,SX4,2011-11-11,Контракт
108288,2,SUZUKI,SX4,2011-11-11,Расторжение
108312,2,SUZUKI,Grand Vitara,2011-11-11,Расторжение
94722,1,Audi,Q5,2011-11-12,Контракт
94713,1,Audi,A4,2011-11-12,Контракт
94755,1,Audi,A6,2011-11-12,Контракт
105576,2,SUZUKI,Grand Vitara,2011-11-12,Контракт
107019,2,SUZUKI,SX4,2011-11-12,Контракт
103470,2,SUZUKI,SX4,2011-11-13,Контракт
105578,2,SUZUKI,Grand Vitara,2011-11-14,Контракт
97646,1,Audi,Q5,2011-11-14,Контракт
97647,1,Audi,Q7,2011-11-14,Контракт
100995,1,Audi,A7 Sportback,2011-11-14,Расторжение
105577,2,SUZUKI,SX4,2011-11-14,Контракт
105579,2,SUZUKI,Jimny,2011-11-15,Контракт
97648,1,Audi,Q5,2011-11-15,Контракт
99226,1,Audi,A5,2011-11-15,Контракт
107022,2,SUZUKI,SX4,2011-11-15,Контракт
97650,1,Audi,Q3,2011-11-15,Контракт
103427,2,SUZUKI,SX4,2011-11-15,Контракт
107020,2,SUZUKI,SX4,2011-11-15,Контракт
107023,2,SUZUKI,SX4,2011-11-15,Контракт
103007,2,SUZUKI,Swift,2011-11-15,Контракт
103456,2,SUZUKI,Grand Vitara,2011-11-15,Контракт
107021,2,SUZUKI,SX4,2011-11-15,Контракт
97649,1,Audi,A4,2011-11-15,Контракт
97651,1,Audi,Q5,2011-11-16,Контракт
97652,1,Audi,Q3,2011-11-16,Контракт
105580,2,SUZUKI,SX4,2011-11-16,Контракт
107024,2,SUZUKI,Jimny,2011-11-16,Контракт
94742,1,Audi,A6,2011-11-17,Контракт
94738,1,Audi,Q3,2011-11-17,Контракт
97653,1,Audi,A4,2011-11-17,Контракт
94750,1,Audi,A5,2011-11-17,Контракт
103454,2,SUZUKI,Grand Vitara,2011-11-17,Контракт
94206,1,Audi,A7 Sportback,2011-11-17,Контракт
105582,2,SUZUKI,SX4,2011-11-17,Контракт
105581,2,SUZUKI,SX4,2011-11-17,Контракт
94745,1,Audi,A6,2011-11-18,Контракт
94270,1,Audi,A3,2011-11-18,Контракт
107025,2,SUZUKI,Grand Vitara,2011-11-18,Контракт
103473,2,SUZUKI,SX4,2011-11-18,Контракт
103253,2,SUZUKI,Grand Vitara,2011-11-19,Контракт
97655,1,Audi,Q3,2011-11-19,Контракт
94748,1,Audi,Q3,2011-11-19,Контракт
94560,1,Audi,Q7,2011-11-19,Контракт
97654,1,Audi,Q7,2011-11-19,Контракт
103476,2,SUZUKI,Grand Vitara,2011-11-19,Контракт
94469,1,Audi,A6,2011-11-19,Контракт
103306,2,SUZUKI,Grand Vitara,2011-11-19,Контракт
105583,2,SUZUKI,SX4,2011-11-19,Контракт
94752,1,Audi,Q5,2011-11-20,Контракт
103475,2,SUZUKI,Swift,2011-11-20,Контракт
103527,2,SUZUKI,SX4,2011-11-20,Контракт
107026,2,SUZUKI,Grand Vitara,2011-11-20,Контракт
94756,1,Audi,Q3,2011-11-20,Контракт
94751,1,Audi,Q3,2011-11-21,Контракт
100983,1,Audi,A6,2011-11-21,Расторжение
103283,2,SUZUKI,Grand Vitara,2011-11-21,Контракт
94749,1,Audi,A3,2011-11-21,Контракт
99227,1,Audi,Q5,2011-11-22,Контракт
103411,2,SUZUKI,SX4,2011-11-22,Контракт
100916,1,Audi,A5,2011-11-22,Расторжение
103431,2,SUZUKI,Swift,2011-11-22,Контракт
100922,1,Audi,Q5,2011-11-23,Расторжение
